Time Stamp,C0,C1,C2,C3,C4,C5,C6,C7,Gx,Gy,Gz,Ax,Ay,Az,Typing,Active
Sun May 14 15:08:55 2017,-1,-2,-7,-4,-1,-3,-1,-3,-25.1875,51,-48.625,0.091309,0.78125,0.605957,0,0
Sun May 14 15:08:55 2017,-1,-2,-7,-4,-1,-3,-1,-3,-25.1875,51,-48.625,0.091309,0.78125,0.605957,0,0
Sun May 14 15:08:55 2017,-1,-2,-7,-4,-1,-3,-1,-3,-25.1875,51,-48.625,0.091309,0.78125,0.605957,0,0
Sun May 14 15:08:55 2017,1,-5,-25,-6,-1,-2,-1,-2,-25.1875,51,-48.625,0.091309,0.78125,0.605957,0,0
Sun May 14 15:08:55 2017,1,-1,4,4,0,-2,-2,-1,-34.25,46.5,-46.125,0.037598,0.75,0.591797,0,0
Sun May 14 15:08:55 2017,1,-1,4,4,0,-2,-2,-1,-34.25,46.5,-46.125,0.037598,0.75,0.591797,0,0
Sun May 14 15:08:55 2017,-1,-5,2,-1,-1,-2,-1,-3,-34.25,46.5,-46.125,0.037598,0.75,0.591797,0,0
Sun May 14 15:08:55 2017,-2,2,-3,-7,-3,-2,-3,0,-39.5625,41.375,-42.4375,0.018555,0.692871,0.609375,0,0
Sun May 14 15:08:55 2017,-2,2,-3,-7,-3,-2,-3,0,-39.5625,41.375,-42.4375,0.018555,0.692871,0.609375,0,0
Sun May 14 15:08:55 2017,-2,2,-3,-7,-3,-2,-3,0,-39.5625,41.375,-42.4375,0.018555,0.692871,0.609375,0,0
Sun May 14 15:08:55 2017,-1,-2,1,0,-2,0,0,-1,-41,35.25,-41.1875,0.003418,0.640137,0.646973,0,0
Sun May 14 15:08:55 2017,-1,-2,1,0,-2,0,0,-1,-41,35.25,-41.1875,0.003418,0.640137,0.646973,0,0
Sun May 14 15:08:55 2017,-1,-2,1,0,-2,0,0,-1,-41,35.25,-41.1875,0.003418,0.640137,0.646973,0,0
Sun May 14 15:08:55 2017,-1,-2,1,0,-2,0,0,-1,-41,35.25,-41.1875,0.003418,0.640137,0.646973,0,0
Sun May 14 15:08:55 2017,-3,-2,-3,-2,-2,-1,-1,-1,-29,30.0625,-44.6875,-0.022461,0.589355,0.675293,0,0
Sun May 14 15:08:55 2017,-3,-2,-3,-2,-2,-1,-1,-1,-29,30.0625,-44.6875,-0.022461,0.589355,0.675293,0,0
Sun May 14 15:08:55 2017,-1,0,0,-2,-1,0,-1,1,-29,30.0625,-44.6875,-0.022461,0.589355,0.675293,0,0
Sun May 14 15:08:55 2017,-1,0,0,-2,-1,0,-1,1,-29,30.0625,-44.6875,-0.022461,0.589355,0.675293,0,0
Sun May 14 15:08:55 2017,-4,-2,3,2,0,-1,-1,-2,-18.75,26.4375,-48.5625,-0.04834,0.600098,0.673828,0,0
Sun May 14 15:08:55 2017,-4,-2,3,2,0,-1,-1,-2,-18.75,26.4375,-48.5625,-0.04834,0.600098,0.673828,0,0
Sun May 14 15:08:55 2017,1,1,-6,-3,2,1,1,2,-18.0625,23.1875,-47.375,-0.074219,0.589355,0.666504,0,0
Sun May 14 15:08:55 2017,1,1,-6,-3,2,1,1,2,-18.0625,23.1875,-47.375,-0.074219,0.589355,0.666504,0,0
Sun May 14 15:08:55 2017,1,1,0,-3,0,0,1,1,-18.0625,23.1875,-47.375,-0.074219,0.589355,0.666504,0,0
Sun May 14 15:08:55 2017,1,1,0,-3,0,0,1,1,-18.0625,23.1875,-47.375,-0.074219,0.589355,0.666504,0,0
Sun May 14 15:08:55 2017,0,-6,-6,1,3,1,0,-1,-21.8125,20.9375,-43.4375,-0.086426,0.563477,0.672363,0,0
Sun May 14 15:08:55 2017,0,-6,-6,1,3,1,0,-1,-21.8125,20.9375,-43.4375,-0.086426,0.563477,0.672363,0,0
Sun May 14 15:08:55 2017,0,-6,-6,1,3,1,0,-1,-21.8125,20.9375,-43.4375,-0.086426,0.563477,0.672363,0,0
Sun May 14 15:08:55 2017,-2,4,16,8,3,0,1,-2,-21.8125,20.9375,-43.4375,-0.086426,0.563477,0.672363,0,0
Sun May 14 15:08:55 2017,-1,-1,-3,-4,-6,-6,-4,-3,-21.5,19.375,-39.5625,-0.088379,0.543945,0.713379,0,0
Sun May 14 15:08:55 2017,-1,-1,-3,-4,-6,-6,-4,-3,-21.5,19.375,-39.5625,-0.088379,0.543945,0.713379,0,0
Sun May 14 15:08:55 2017,-1,-1,-3,-4,-6,-6,-4,-3,-21.5,19.375,-39.5625,-0.088379,0.543945,0.713379,0,0
Sun May 14 15:08:55 2017,-1,-3,-5,1,1,5,0,-2,-12.375,17.0625,-40.625,-0.107422,0.554199,0.749023,0,0
Sun May 14 15:08:55 2017,-1,-1,-1,-3,-2,0,1,0,-12.375,17.0625,-40.625,-0.107422,0.554199,0.749023,0,0
Sun May 14 15:08:55 2017,-1,-1,-1,-3,-2,0,1,0,-12.375,17.0625,-40.625,-0.107422,0.554199,0.749023,0,0
Sun May 14 15:08:55 2017,-1,0,-1,-1,-2,-1,-2,-2,-12.375,17.0625,-40.625,-0.107422,0.554199,0.749023,0,0
Sun May 14 15:08:55 2017,-2,-6,-5,1,0,-1,-1,-1,-5.6875,15.375,-46.375,-0.130859,0.581543,0.734863,0,0
Sun May 14 15:08:55 2017,-2,-6,-5,1,0,-1,-1,-1,-5.6875,15.375,-46.375,-0.130859,0.581543,0.734863,0,0
Sun May 14 15:08:55 2017,-1,-6,2,2,-2,-2,-1,-1,-5.6875,15.375,-46.375,-0.130859,0.581543,0.734863,0,0
Sun May 14 15:08:55 2017,-2,-1,6,-6,-9,-5,-2,-4,-5.9375,14.625,-51.1875,-0.146484,0.62207,0.709961,0,0
Sun May 14 15:08:55 2017,-2,-1,6,-6,-9,-5,-2,-4,-5.9375,14.625,-51.1875,-0.146484,0.62207,0.709961,0,0
Sun May 14 15:08:55 2017,-2,-1,6,-6,-9,-5,-2,-4,-5.9375,14.625,-51.1875,-0.146484,0.62207,0.709961,0,0
Sun May 14 15:08:55 2017,3,9,9,12,4,0,-1,2,-16.375,15,-52.5625,-0.164551,0.647461,0.69873,0,1
Sun May 14 15:08:55 2017,1,-4,-2,-5,-3,-2,-4,-1,-16.375,15,-52.5625,-0.164551,0.647461,0.69873,0,1
Sun May 14 15:08:55 2017,1,-4,-2,-5,-3,-2,-4,-1,-16.375,15,-52.5625,-0.164551,0.647461,0.69873,0,1
Sun May 14 15:08:55 2017,-1,-3,-11,-11,-3,0,-2,-1,-27.25,16.5,-51.0625,-0.166992,0.629883,0.718262,0,1
Sun May 14 15:08:55 2017,23,2,-6,-1,-1,-1,-2,-1,-27.25,16.5,-51.0625,-0.166992,0.629883,0.718262,0,1
Sun May 14 15:08:55 2017,23,2,-6,-1,-1,-1,-2,-1,-27.25,16.5,-51.0625,-0.166992,0.629883,0.718262,0,1
Sun May 14 15:08:55 2017,-7,-5,-5,2,1,-1,0,0,-27.25,16.5,-51.0625,-0.166992,0.629883,0.718262,0,1
Sun May 14 15:08:55 2017,-13,0,-4,1,-1,-1,-1,-3,-27.125,19.9375,-52.25,-0.168457,0.611328,0.746582,0,1
Sun May 14 15:08:55 2017,-13,0,-4,1,-1,-1,-1,-3,-27.125,19.9375,-52.25,-0.168457,0.611328,0.746582,0,1
Sun May 14 15:08:55 2017,-13,0,-4,1,-1,-1,-1,-3,-27.125,19.9375,-52.25,-0.168457,0.611328,0.746582,0,1
Sun May 14 15:08:55 2017,-10,-6,13,1,-3,-4,-2,-2,-15.5625,25.5625,-56.5,-0.200195,0.621094,0.770996,0,1
Sun May 14 15:08:55 2017,-15,6,-9,-3,6,3,3,0,-15.5625,25.5625,-56.5,-0.200195,0.621094,0.770996,0,1
Sun May 14 15:08:55 2017,-15,6,-9,-3,6,3,3,0,-15.5625,25.5625,-56.5,-0.200195,0.621094,0.770996,0,1
Sun May 14 15:08:55 2017,-2,5,16,9,4,2,2,5,-15.5625,25.5625,-56.5,-0.200195,0.621094,0.770996,0,1
Sun May 14 15:08:55 2017,0,4,14,1,-2,0,0,-3,-7,31.375,-61.9375,-0.232422,0.650391,0.755371,0,1
Sun May 14 15:08:55 2017,0,4,14,1,-2,0,0,-3,-7,31.375,-61.9375,-0.232422,0.650391,0.755371,0,1
Sun May 14 15:08:55 2017,0,4,14,1,-2,0,0,-3,-7,31.375,-61.9375,-0.232422,0.650391,0.755371,0,1
Sun May 14 15:08:55 2017,-6,-3,-4,1,-3,-2,-1,-3,-6.6875,32,-68,-0.311035,0.67334,0.718262,0,1
Sun May 14 15:08:55 2017,3,-2,-6,-2,-2,-1,0,2,-6.6875,32,-68,-0.311035,0.67334,0.718262,0,1
Sun May 14 15:08:55 2017,3,-2,-6,-2,-2,-1,0,2,-6.6875,32,-68,-0.311035,0.67334,0.718262,0,1
Sun May 14 15:08:55 2017,2,-11,1,-6,-5,-3,-2,-7,-6,31.125,-73.125,-0.376953,0.717285,0.699219,0,1
Sun May 14 15:08:55 2017,-16,2,14,16,4,2,3,4,-6,31.125,-73.125,-0.376953,0.717285,0.699219,0,1
Sun May 14 15:08:55 2017,-16,2,14,16,4,2,3,4,-6,31.125,-73.125,-0.376953,0.717285,0.699219,0,1
Sun May 14 15:08:55 2017,-16,2,14,16,4,2,3,4,-6,31.125,-73.125,-0.376953,0.717285,0.699219,0,1
Sun May 14 15:08:55 2017,4,-4,-1,-4,-1,-1,-1,-2,-6.125,34.1875,-76.25,-0.436035,0.709473,0.69873,0,1
Sun May 14 15:08:55 2017,4,-4,-1,-4,-1,-1,-1,-2,-6.125,34.1875,-76.25,-0.436035,0.709473,0.69873,0,1
Sun May 14 15:08:55 2017,4,-4,-1,-4,-1,-1,-1,-2,-6.125,34.1875,-76.25,-0.436035,0.709473,0.69873,0,1
Sun May 14 15:08:55 2017,3,4,-5,-4,-2,-1,0,4,-1.625,37,-72.1875,-0.479004,0.682129,0.705078,0,1
Sun May 14 15:08:55 2017,-9,-6,4,1,-1,-2,0,-1,-1.625,37,-72.1875,-0.479004,0.682129,0.705078,0,1
Sun May 14 15:08:55 2017,-9,-6,4,1,-1,-2,0,-1,-1.625,37,-72.1875,-0.479004,0.682129,0.705078,0,1
Sun May 14 15:08:55 2017,11,4,-14,-6,0,-2,-2,-3,13.75,40.0625,-69.75,-0.538574,0.680664,0.68457,0,1
Sun May 14 15:08:55 2017,32,-8,-6,-7,-3,-3,0,11,13.75,40.0625,-69.75,-0.538574,0.680664,0.68457,0,1
Sun May 14 15:08:55 2017,32,-8,-6,-7,-3,-3,0,11,13.75,40.0625,-69.75,-0.538574,0.680664,0.68457,0,1
Sun May 14 15:08:55 2017,32,-8,-6,-7,-3,-3,0,11,13.75,40.0625,-69.75,-0.538574,0.680664,0.68457,0,1
Sun May 14 15:08:55 2017,32,-8,-6,-7,-3,-3,0,11,13.75,40.0625,-69.75,-0.538574,0.680664,0.68457,0,1
Sun May 14 15:08:56 2017,-16,-2,-14,-2,1,0,-4,-3,29.4375,40,-73.875,-0.599609,0.663086,0.645996,0,1
Sun May 14 15:08:56 2017,-16,-2,-14,-2,1,0,-4,-3,29.4375,40,-73.875,-0.599609,0.663086,0.645996,0,1
Sun May 14 15:08:56 2017,-17,3,3,3,-1,-2,-1,-7,42.5625,33.3125,-77.9375,-0.632324,0.63623,0.596191,0,1
Sun May 14 15:08:56 2017,9,1,-6,-4,0,-1,1,2,42.5625,33.3125,-77.9375,-0.632324,0.63623,0.596191,0,1
Sun May 14 15:08:56 2017,9,1,-6,-4,0,-1,1,2,42.5625,33.3125,-77.9375,-0.632324,0.63623,0.596191,0,1
Sun May 14 15:08:56 2017,5,6,-8,2,-1,-2,-2,0,42.5625,33.3125,-77.9375,-0.632324,0.63623,0.596191,0,1
Sun May 14 15:08:56 2017,19,0,2,0,-1,-2,1,4,49.3125,22.0625,-79,-0.623047,0.632812,0.568359,0,1
Sun May 14 15:08:56 2017,19,0,2,0,-1,-2,1,4,49.3125,22.0625,-79,-0.623047,0.632812,0.568359,0,1
Sun May 14 15:08:56 2017,19,0,2,0,-1,-2,1,4,49.3125,22.0625,-79,-0.623047,0.632812,0.568359,0,1
Sun May 14 15:08:56 2017,-8,-5,-6,-2,-1,-2,-1,-6,50.8125,9.6875,-77.5,-0.603027,0.61084,0.57373,0,1
Sun May 14 15:08:56 2017,-8,-5,-6,-2,-1,-2,-1,-6,50.8125,9.6875,-77.5,-0.603027,0.61084,0.57373,0,1
Sun May 14 15:08:56 2017,-8,-5,-6,-2,-1,-2,-1,-6,50.8125,9.6875,-77.5,-0.603027,0.61084,0.57373,0,1
Sun May 14 15:08:56 2017,1,-6,-13,-9,-2,0,1,3,42.6875,-1.1875,-73.4375,-0.594727,0.583008,0.577148,0,1
Sun May 14 15:08:56 2017,-31,-90,-18,-4,-5,-2,-5,-10,42.6875,-1.1875,-73.4375,-0.594727,0.583008,0.577148,0,1
Sun May 14 15:08:56 2017,-31,-90,-18,-4,-5,-2,-5,-10,42.6875,-1.1875,-73.4375,-0.594727,0.583008,0.577148,0,1
Sun May 14 15:08:56 2017,12,20,4,0,-3,-1,0,4,42.6875,-1.1875,-73.4375,-0.594727,0.583008,0.577148,0,1
Sun May 14 15:08:56 2017,25,31,16,5,4,3,-1,-3,30.0625,-13.9375,-66.3125,-0.618164,0.533691,0.581543,0,1
Sun May 14 15:08:56 2017,25,31,16,5,4,3,-1,-3,30.0625,-13.9375,-66.3125,-0.618164,0.533691,0.581543,0,1
Sun May 14 15:08:56 2017,25,31,16,5,4,3,-1,-3,30.0625,-13.9375,-66.3125,-0.618164,0.533691,0.581543,0,1
Sun May 14 15:08:56 2017,-25,-58,-15,-3,-3,-4,-9,-9,25.625,-27.375,-57.6875,-0.591797,0.475586,0.572754,0,1
Sun May 14 15:08:56 2017,-25,-58,-15,-3,-3,-4,-9,-9,25.625,-27.375,-57.6875,-0.591797,0.475586,0.572754,0,1
Sun May 14 15:08:56 2017,-25,-58,-15,-3,-3,-4,-9,-9,25.625,-27.375,-57.6875,-0.591797,0.475586,0.572754,0,1
Sun May 14 15:08:56 2017,30,23,10,6,3,2,1,5,25.625,-27.375,-57.6875,-0.591797,0.475586,0.572754,0,1
Sun May 14 15:08:56 2017,16,27,3,-5,-5,-2,-1,-2,32.5,-33.8125,-48.8125,-0.513672,0.455078,0.625,0,1
Sun May 14 15:08:56 2017,16,27,3,-5,-5,-2,-1,-2,32.5,-33.8125,-48.8125,-0.513672,0.455078,0.625,0,1
Sun May 14 15:08:56 2017,-18,-50,-9,-4,-5,-3,-4,-3,32.5,-33.8125,-48.8125,-0.513672,0.455078,0.625,0,1
Sun May 14 15:08:56 2017,-15,-1,7,3,-1,-10,-14,-7,30.125,-39.1875,-45.6875,-0.453613,0.460938,0.635742,0,1
Sun May 14 15:08:56 2017,-15,-1,7,3,-1,-10,-14,-7,30.125,-39.1875,-45.6875,-0.453613,0.460938,0.635742,0,1
Sun May 14 15:08:56 2017,-15,-1,7,3,-1,-10,-14,-7,30.125,-39.1875,-45.6875,-0.453613,0.460938,0.635742,0,1
Sun May 14 15:08:56 2017,26,13,10,3,3,8,13,10,21.1875,-50.125,-40.6875,-0.498047,0.483887,0.628906,0,1
Sun May 14 15:08:56 2017,26,13,10,3,3,8,13,10,21.1875,-50.125,-40.6875,-0.498047,0.483887,0.628906,0,1
Sun May 14 15:08:56 2017,26,13,10,3,3,8,13,10,21.1875,-50.125,-40.6875,-0.498047,0.483887,0.628906,0,1
Sun May 14 15:08:56 2017,26,13,10,3,3,8,13,10,21.1875,-50.125,-40.6875,-0.498047,0.483887,0.628906,0,1
Sun May 14 15:08:56 2017,-7,52,11,-2,-4,8,-14,-12,22.1875,-61.625,-37.0625,-0.544922,0.497559,0.609863,0,1
Sun May 14 15:08:56 2017,-7,52,11,-2,-4,8,-14,-12,22.1875,-61.625,-37.0625,-0.544922,0.497559,0.609863,0,1
Sun May 14 15:08:56 2017,-7,-13,-11,-3,0,13,4,-16,22.1875,-61.625,-37.0625,-0.544922,0.497559,0.609863,0,1
Sun May 14 15:08:56 2017,-3,-23,0,-3,-3,-1,3,5,18.375,-73.5625,-25.75,-0.526367,0.518555,0.654785,0,1
Sun May 14 15:08:56 2017,-3,-23,0,-3,-3,-1,3,5,18.375,-73.5625,-25.75,-0.526367,0.518555,0.654785,0,1
Sun May 14 15:08:56 2017,-3,-23,0,-3,-3,-1,3,5,18.375,-73.5625,-25.75,-0.526367,0.518555,0.654785,0,1
Sun May 14 15:08:56 2017,-12,-5,-1,2,2,1,8,1,11.6875,-80.25,-11.125,-0.428223,0.539551,0.702148,0,1
Sun May 14 15:08:56 2017,-12,-5,-1,2,2,1,8,1,11.6875,-80.25,-11.125,-0.428223,0.539551,0.702148,0,1
Sun May 14 15:08:56 2017,-12,-5,-1,2,2,1,8,1,11.6875,-80.25,-11.125,-0.428223,0.539551,0.702148,0,1
Sun May 14 15:08:56 2017,-12,-5,-1,2,2,1,8,1,11.6875,-80.25,-11.125,-0.428223,0.539551,0.702148,0,1
Sun May 14 15:08:56 2017,3,-8,1,0,0,-5,-20,3,3.125,-81,-5.875,-0.313965,0.53125,0.71582,0,1
Sun May 14 15:08:56 2017,3,-8,1,0,0,-5,-20,3,3.125,-81,-5.875,-0.313965,0.53125,0.71582,0,1
Sun May 14 15:08:56 2017,-10,37,-10,-4,1,0,-2,3,3.125,-81,-5.875,-0.313965,0.53125,0.71582,0,1
Sun May 14 15:08:56 2017,-10,37,-10,-4,1,0,-2,3,3.125,-81,-5.875,-0.313965,0.53125,0.71582,0,1
Sun May 14 15:08:56 2017,-5,60,2,-1,-2,-11,-1,-5,4.1875,-82.9375,6.3125,-0.304199,0.455566,0.694336,0,1
Sun May 14 15:08:56 2017,-5,60,2,-1,-2,-11,-1,-5,4.1875,-82.9375,6.3125,-0.304199,0.455566,0.694336,0,1
Sun May 14 15:08:56 2017,-7,9,6,-1,-1,-4,-8,-2,13,-88.875,25.1875,-0.330078,0.429199,0.694336,0,1
Sun May 14 15:08:56 2017,-10,1,-16,1,3,10,7,0,13,-88.875,25.1875,-0.330078,0.429199,0.694336,0,1
Sun May 14 15:08:56 2017,-10,1,-16,1,3,10,7,0,13,-88.875,25.1875,-0.330078,0.429199,0.694336,0,1
Sun May 14 15:08:56 2017,-10,1,-16,1,3,10,7,0,13,-88.875,25.1875,-0.330078,0.429199,0.694336,0,1
Sun May 14 15:08:56 2017,-3,-9,6,-1,-2,11,4,-2,26.1875,-90.1875,40.6875,-0.19873,0.45459,0.795898,0,1
Sun May 14 15:08:56 2017,-3,-9,6,-1,-2,11,4,-2,26.1875,-90.1875,40.6875,-0.19873,0.45459,0.795898,0,1
Sun May 14 15:08:56 2017,-8,9,7,2,2,-2,2,3,26.1875,-90.1875,40.6875,-0.19873,0.45459,0.795898,0,1
Sun May 14 15:08:56 2017,-8,9,7,2,2,-2,2,3,26.1875,-90.1875,40.6875,-0.19873,0.45459,0.795898,0,1
Sun May 14 15:08:56 2017,7,-5,-1,-1,-3,-6,1,0,20.0625,-78.375,50.9375,0.067383,0.456055,0.82666,0,1
Sun May 14 15:08:56 2017,7,-5,-1,-1,-3,-6,1,0,20.0625,-78.375,50.9375,0.067383,0.456055,0.82666,0,1
Sun May 14 15:08:56 2017,7,-5,-1,-1,-3,-6,1,0,20.0625,-78.375,50.9375,0.067383,0.456055,0.82666,0,1
Sun May 14 15:08:56 2017,-24,-58,-18,-5,-1,-6,1,-13,9.0625,-64.5625,54.6875,0.129395,0.45752,0.792969,0,1
Sun May 14 15:08:56 2017,-24,-58,-18,-5,-1,-6,1,-13,9.0625,-64.5625,54.6875,0.129395,0.45752,0.792969,0,1
Sun May 14 15:08:56 2017,-24,-58,-18,-5,-1,-6,1,-13,9.0625,-64.5625,54.6875,0.129395,0.45752,0.792969,0,1
Sun May 14 15:08:56 2017,-5,7,14,4,-1,-5,-3,-1,28.5,-54.5625,46.9375,0.049316,0.391602,0.768066,0,1
Sun May 14 15:08:56 2017,35,37,-1,-4,1,-2,4,6,28.5,-54.5625,46.9375,0.049316,0.391602,0.768066,0,1
Sun May 14 15:08:56 2017,35,37,-1,-4,1,-2,4,6,28.5,-54.5625,46.9375,0.049316,0.391602,0.768066,0,1
Sun May 14 15:08:56 2017,-36,-65,-20,-13,-8,-5,-5,-11,28.5,-54.5625,46.9375,0.049316,0.391602,0.768066,0,1
Sun May 14 15:08:56 2017,-6,-5,8,3,-4,-4,-1,-5,69.25,-42.0625,45.875,-0.016602,0.42041,0.759277,0,1
Sun May 14 15:08:56 2017,-6,-5,8,3,-4,-4,-1,-5,69.25,-42.0625,45.875,-0.016602,0.42041,0.759277,0,1
Sun May 14 15:08:56 2017,-6,-5,8,3,-4,-4,-1,-5,69.25,-42.0625,45.875,-0.016602,0.42041,0.759277,0,1
Sun May 14 15:08:56 2017,-15,2,-7,5,2,-2,0,-3,85.25,-28.4375,47.25,0.02002,0.541992,0.73584,0,1
Sun May 14 15:08:56 2017,-15,2,-7,5,2,-2,0,-3,85.25,-28.4375,47.25,0.02002,0.541992,0.73584,0,1
Sun May 14 15:08:56 2017,-15,2,-7,5,2,-2,0,-3,85.25,-28.4375,47.25,0.02002,0.541992,0.73584,0,1
Sun May 14 15:08:56 2017,12,9,2,1,-1,-2,-1,-4,68.875,-17.1875,41.125,0.082031,0.669922,0.710449,0,1
Sun May 14 15:08:56 2017,-15,-5,-4,-4,-3,-1,-2,-4,68.875,-17.1875,41.125,0.082031,0.669922,0.710449,0,1
Sun May 14 15:08:56 2017,-15,-5,-4,-4,-3,-1,-2,-4,68.875,-17.1875,41.125,0.082031,0.669922,0.710449,0,1
Sun May 14 15:08:56 2017,-3,9,-7,-3,-1,-1,0,0,68.875,-17.1875,41.125,0.082031,0.669922,0.710449,0,1
Sun May 14 15:08:56 2017,3,18,2,-4,-3,-3,-2,6,42.75,-9.625,33.0625,0.06543,0.779785,0.665527,0,1
Sun May 14 15:08:56 2017,3,18,2,-4,-3,-3,-2,6,42.75,-9.625,33.0625,0.06543,0.779785,0.665527,0,1
Sun May 14 15:08:56 2017,3,18,2,-4,-3,-3,-2,6,42.75,-9.625,33.0625,0.06543,0.779785,0.665527,0,1
Sun May 14 15:08:56 2017,-51,5,-14,1,1,0,1,9,16.3125,-6.25,28.1875,0.000488,0.785645,0.650391,0,1
Sun May 14 15:08:56 2017,-51,5,-14,1,1,0,1,9,16.3125,-6.25,28.1875,0.000488,0.785645,0.650391,0,1
Sun May 14 15:08:56 2017,-51,5,-14,1,1,0,1,9,16.3125,-6.25,28.1875,0.000488,0.785645,0.650391,0,1
Sun May 14 15:08:56 2017,76,12,-4,3,5,5,10,32,0.75,-5,26.6875,-0.072754,0.749023,0.633301,0,1
Sun May 14 15:08:56 2017,4,-5,-4,-5,-4,-3,-6,-7,0.75,-5,26.6875,-0.072754,0.749023,0.633301,0,1
Sun May 14 15:08:56 2017,4,-5,-4,-5,-4,-3,-6,-7,0.75,-5,26.6875,-0.072754,0.749023,0.633301,0,1
Sun May 14 15:08:56 2017,-15,-5,-7,-4,-1,-2,-5,-20,0.75,-5,26.6875,-0.072754,0.749023,0.633301,0,1
Sun May 14 15:08:56 2017,16,3,8,1,0,-1,0,7,2.5625,-5.875,26.9375,-0.075195,0.647949,0.624512,0,1
Sun May 14 15:08:56 2017,16,3,8,1,0,-1,0,7,2.5625,-5.875,26.9375,-0.075195,0.647949,0.624512,0,1
Sun May 14 15:08:56 2017,16,3,8,1,0,-1,0,7,2.5625,-5.875,26.9375,-0.075195,0.647949,0.624512,0,1
Sun May 14 15:08:56 2017,32,0,-3,-6,-2,-2,-1,-11,13.8125,-9.25,20.875,-0.017578,0.758301,0.611816,0,1
Sun May 14 15:08:56 2017,32,0,-3,-6,-2,-2,-1,-11,13.8125,-9.25,20.875,-0.017578,0.758301,0.611816,0,1
Sun May 14 15:08:56 2017,32,0,-3,-6,-2,-2,-1,-11,13.8125,-9.25,20.875,-0.017578,0.758301,0.611816,0,1
Sun May 14 15:08:56 2017,32,0,-3,-6,-2,-2,-1,-11,13.8125,-9.25,20.875,-0.017578,0.758301,0.611816,0,1
Sun May 14 15:08:56 2017,-7,3,6,2,1,1,2,-4,15.5625,-9,5.5,-0.061035,0.808105,0.619629,0,1
Sun May 14 15:08:56 2017,-7,3,6,2,1,1,2,-4,15.5625,-9,5.5,-0.061035,0.808105,0.619629,0,1
Sun May 14 15:08:56 2017,-16,8,-4,-7,-7,-4,1,2,15.5625,-9,5.5,-0.061035,0.808105,0.619629,0,1
Sun May 14 15:08:56 2017,-18,3,-20,0,1,-1,0,-2,9.8125,-15.1875,4.25,-0.083496,0.831543,0.604004,0,1
Sun May 14 15:08:56 2017,-18,3,-20,0,1,-1,0,-2,9.8125,-15.1875,4.25,-0.083496,0.831543,0.604004,0,1
Sun May 14 15:08:56 2017,-14,-15,12,-4,-1,0,2,4,9.8125,-15.1875,4.25,-0.083496,0.831543,0.604004,0,1
Sun May 14 15:08:56 2017,-14,-15,12,-4,-1,0,2,4,9.8125,-15.1875,4.25,-0.083496,0.831543,0.604004,0,1
Sun May 14 15:08:56 2017,-2,-12,7,-15,-44,-12,-1,0,4.8125,-12.625,3.4375,0.025391,0.771484,0.677246,0,1
Sun May 14 15:08:56 2017,-2,-12,7,-15,-44,-12,-1,0,4.8125,-12.625,3.4375,0.025391,0.771484,0.677246,0,1
Sun May 14 15:08:56 2017,21,-4,-6,3,3,6,-2,-2,4.8125,-12.625,3.4375,0.025391,0.771484,0.677246,0,1
Sun May 14 15:08:56 2017,4,-10,7,-1,-2,-4,-1,-2,-9.625,-7.1875,10.6875,-0.041992,0.763184,0.686035,0,1
Sun May 14 15:08:56 2017,4,-10,7,-1,-2,-4,-1,-2,-9.625,-7.1875,10.6875,-0.041992,0.763184,0.686035,0,1
Sun May 14 15:08:56 2017,-26,-10,-6,-2,-6,-7,-2,-3,-9.625,-7.1875,10.6875,-0.041992,0.763184,0.686035,0,1
Sun May 14 15:08:56 2017,14,3,-4,0,12,4,1,1,-7.1875,-9.75,5.3125,-0.093262,0.725586,0.652832,0,1
Sun May 14 15:08:56 2017,14,3,-4,0,12,4,1,1,-7.1875,-9.75,5.3125,-0.093262,0.725586,0.652832,0,1
Sun May 14 15:08:56 2017,14,3,-4,0,12,4,1,1,-7.1875,-9.75,5.3125,-0.093262,0.725586,0.652832,0,1
Sun May 14 15:08:56 2017,-8,0,-8,-2,8,6,-2,-4,2.1875,-12.1875,2.875,-0.120605,0.708008,0.662109,0,1
Sun May 14 15:08:56 2017,-8,0,-8,-2,8,6,-2,-4,2.1875,-12.1875,2.875,-0.120605,0.708008,0.662109,0,1
Sun May 14 15:08:56 2017,-8,0,-8,-2,8,6,-2,-4,2.1875,-12.1875,2.875,-0.120605,0.708008,0.662109,0,1
Sun May 14 15:08:56 2017,-8,0,-8,-2,8,6,-2,-4,2.1875,-12.1875,2.875,-0.120605,0.708008,0.662109,0,1
Sun May 14 15:08:56 2017,9,4,12,4,2,-1,-1,6,14.9375,-15.125,1.25,-0.114258,0.695312,0.670898,0,1
Sun May 14 15:08:56 2017,9,4,12,4,2,-1,-1,6,14.9375,-15.125,1.25,-0.114258,0.695312,0.670898,0,1
Sun May 14 15:08:56 2017,8,24,6,-1,3,0,-2,-2,14.9375,-15.125,1.25,-0.114258,0.695312,0.670898,0,1
Sun May 14 15:08:56 2017,-11,-10,-10,-5,6,2,2,1,29.0625,-14.3125,-0.125,-0.07666,0.727051,0.648926,0,1
Sun May 14 15:08:56 2017,-11,-10,-10,-5,6,2,2,1,29.0625,-14.3125,-0.125,-0.07666,0.727051,0.648926,0,1
Sun May 14 15:08:56 2017,-11,-10,-10,-5,6,2,2,1,29.0625,-14.3125,-0.125,-0.07666,0.727051,0.648926,0,1
