Time Stamp,C0,C1,C2,C3,C4,C5,C6,C7,Gx,Gy,Gz,Ax,Ay,Az,0
Sun May 14 15:03:06 2017,0,-2,-6,-1,-1,-1,-1,-1,1.8125,64.375,-17.3125,-0.647461,0.400879,0.694824,1
Sun May 14 15:03:06 2017,0,-2,-6,-1,-1,-1,-1,-1,1.8125,64.375,-17.3125,-0.647461,0.400879,0.694824,1
Sun May 14 15:03:06 2017,-3,1,0,1,3,0,1,-1,-1.75,67.5625,-10.6875,-0.672363,0.382812,0.661133,1
Sun May 14 15:03:06 2017,1,-3,-5,0,1,0,0,0,-1.75,67.5625,-10.6875,-0.672363,0.382812,0.661133,1
Sun May 14 15:03:06 2017,1,-3,-5,0,1,0,0,0,-1.75,67.5625,-10.6875,-0.672363,0.382812,0.661133,1
Sun May 14 15:03:06 2017,1,-3,-5,0,1,0,0,0,-1.75,67.5625,-10.6875,-0.672363,0.382812,0.661133,1
Sun May 14 15:03:06 2017,3,11,1,0,3,-1,0,0,3.75,70.8125,-6.6875,-0.715332,0.333008,0.631348,1
Sun May 14 15:03:06 2017,3,11,1,0,3,-1,0,0,3.75,70.8125,-6.6875,-0.715332,0.333008,0.631348,1
Sun May 14 15:03:06 2017,4,4,2,-1,-5,-3,0,-1,3.75,70.8125,-6.6875,-0.715332,0.333008,0.631348,1
Sun May 14 15:03:06 2017,4,4,2,-1,-5,-3,0,-1,3.75,70.8125,-6.6875,-0.715332,0.333008,0.631348,1
Sun May 14 15:03:06 2017,7,1,-1,-1,1,1,1,2,14.6875,73.6875,-6.375,-0.753418,0.336914,0.595215,1
Sun May 14 15:03:06 2017,7,1,-1,-1,1,1,1,2,14.6875,73.6875,-6.375,-0.753418,0.336914,0.595215,1
Sun May 14 15:03:06 2017,-4,-9,-5,-3,-4,-2,0,0,26.125,75.0625,-7.5625,-0.75293,0.376953,0.574707,1
Sun May 14 15:03:06 2017,-5,-3,-5,0,1,0,-1,-1,26.125,75.0625,-7.5625,-0.75293,0.376953,0.574707,1
Sun May 14 15:03:06 2017,-5,-3,-5,0,1,0,-1,-1,26.125,75.0625,-7.5625,-0.75293,0.376953,0.574707,1
Sun May 14 15:03:06 2017,-5,-3,-5,0,1,0,-1,-1,26.125,75.0625,-7.5625,-0.75293,0.376953,0.574707,1
Sun May 14 15:03:06 2017,1,-6,-1,-4,6,-2,-4,-2,26.6875,77.4375,-1.5,-0.725586,0.338867,0.550781,1
Sun May 14 15:03:06 2017,1,-6,-1,-4,6,-2,-4,-2,26.6875,77.4375,-1.5,-0.725586,0.338867,0.550781,1
Sun May 14 15:03:06 2017,1,-6,-1,-4,6,-2,-4,-2,26.6875,77.4375,-1.5,-0.725586,0.338867,0.550781,1
Sun May 14 15:03:06 2017,1,-6,-1,-4,6,-2,-4,-2,26.6875,77.4375,-1.5,-0.725586,0.338867,0.550781,1
Sun May 14 15:03:06 2017,-5,-5,-2,-4,-4,0,-1,-4,30.8125,80,6.1875,-0.742676,0.340332,0.510742,1
Sun May 14 15:03:06 2017,-5,-5,-2,-4,-4,0,-1,-4,30.8125,80,6.1875,-0.742676,0.340332,0.510742,1
Sun May 14 15:03:06 2017,5,14,2,-6,-9,-7,-3,-2,36.0625,83.25,7.4375,-0.774902,0.36377,0.496582,1
Sun May 14 15:03:06 2017,0,6,2,-3,-9,-3,1,2,36.0625,83.25,7.4375,-0.774902,0.36377,0.496582,1
Sun May 14 15:03:06 2017,0,6,2,-3,-9,-3,1,2,36.0625,83.25,7.4375,-0.774902,0.36377,0.496582,1
Sun May 14 15:03:06 2017,0,6,2,-3,-9,-3,1,2,36.0625,83.25,7.4375,-0.774902,0.36377,0.496582,1
Sun May 14 15:03:06 2017,0,-1,5,5,6,5,1,1,32.9375,83,8.3125,-0.781738,0.396973,0.469727,1
Sun May 14 15:03:06 2017,0,-1,5,5,6,5,1,1,32.9375,83,8.3125,-0.781738,0.396973,0.469727,1
Sun May 14 15:03:06 2017,3,4,-13,-2,1,-2,0,1,32.9375,83,8.3125,-0.781738,0.396973,0.469727,1
Sun May 14 15:03:06 2017,3,4,-13,-2,1,-2,0,1,32.9375,83,8.3125,-0.781738,0.396973,0.469727,1
Sun May 14 15:03:06 2017,0,6,8,3,5,5,1,1,23,82.375,14.5625,-0.771484,0.423828,0.41748,1
Sun May 14 15:03:06 2017,0,6,8,3,5,5,1,1,23,82.375,14.5625,-0.771484,0.423828,0.41748,1
Sun May 14 15:03:06 2017,5,15,6,0,-1,1,0,3,12,80.875,23,-0.78418,0.438477,0.330078,1
Sun May 14 15:03:06 2017,-2,-8,5,-3,-8,-5,-2,-3,12,80.875,23,-0.78418,0.438477,0.330078,1
Sun May 14 15:03:06 2017,-2,-8,5,-3,-8,-5,-2,-3,12,80.875,23,-0.78418,0.438477,0.330078,1
Sun May 14 15:03:06 2017,-2,-8,5,-3,-8,-5,-2,-3,12,80.875,23,-0.78418,0.438477,0.330078,1
Sun May 14 15:03:06 2017,1,29,-9,0,-2,-3,0,1,7.8125,79.25,31.875,-0.818359,0.411133,0.311523,1
Sun May 14 15:03:06 2017,1,29,-9,0,-2,-3,0,1,7.8125,79.25,31.875,-0.818359,0.411133,0.311523,1
Sun May 14 15:03:06 2017,1,29,-9,0,-2,-3,0,1,7.8125,79.25,31.875,-0.818359,0.411133,0.311523,1
Sun May 14 15:03:06 2017,1,29,-9,0,-2,-3,0,1,7.8125,79.25,31.875,-0.818359,0.411133,0.311523,1
Sun May 14 15:03:06 2017,-22,-25,-5,-5,-7,-6,-4,-4,6,79.875,39.9375,-0.825684,0.312012,0.320801,1
Sun May 14 15:03:06 2017,-22,-25,-5,-5,-7,-6,-4,-4,6,79.875,39.9375,-0.825684,0.312012,0.320801,1
Sun May 14 15:03:06 2017,-4,-7,0,-4,-7,-5,-1,-1,12.0625,77.125,49.875,-0.832031,0.227539,0.34082,1
Sun May 14 15:03:06 2017,-4,-7,0,-4,-7,-5,-1,-1,12.0625,77.125,49.875,-0.832031,0.227539,0.34082,1
Sun May 14 15:03:06 2017,-4,-7,0,-4,-7,-5,-1,-1,12.0625,77.125,49.875,-0.832031,0.227539,0.34082,1
Sun May 14 15:03:06 2017,-1,16,12,4,3,4,2,0,12.0625,77.125,49.875,-0.832031,0.227539,0.34082,1
Sun May 14 15:03:06 2017,-12,-16,-15,-4,10,1,0,-2,25.3125,74.75,57.4375,-0.773926,0.293457,0.34668,1
Sun May 14 15:03:06 2017,-12,-16,-15,-4,10,1,0,-2,25.3125,74.75,57.4375,-0.773926,0.293457,0.34668,1
Sun May 14 15:03:06 2017,-12,-16,-15,-4,10,1,0,-2,25.3125,74.75,57.4375,-0.773926,0.293457,0.34668,1
Sun May 14 15:03:06 2017,-12,-16,-15,-4,10,1,0,-2,25.3125,74.75,57.4375,-0.773926,0.293457,0.34668,1
Sun May 14 15:03:06 2017,0,-6,-3,3,0,1,0,-2,33.125,76.3125,58.625,-0.731445,0.40625,0.320312,1
Sun May 14 15:03:06 2017,0,-6,-3,3,0,1,0,-2,33.125,76.3125,58.625,-0.731445,0.40625,0.320312,1
Sun May 14 15:03:06 2017,16,-1,0,1,0,1,1,2,33.125,76.3125,58.625,-0.731445,0.40625,0.320312,1
Sun May 14 15:03:06 2017,16,-1,0,1,0,1,1,2,33.125,76.3125,58.625,-0.731445,0.40625,0.320312,1
Sun May 14 15:03:06 2017,13,5,-4,-12,-8,-2,-2,3,18.3125,77.5625,60.875,-0.772949,0.497559,0.246582,1
Sun May 14 15:03:06 2017,13,5,-4,-12,-8,-2,-2,3,18.3125,77.5625,60.875,-0.772949,0.497559,0.246582,1
Sun May 14 15:03:06 2017,2,-2,-16,3,-1,0,-2,0,-10.9375,71.6875,65.0625,-0.82959,0.537109,0.198242,1
Sun May 14 15:03:06 2017,2,-4,1,-3,-4,-4,0,-1,-10.9375,71.6875,65.0625,-0.82959,0.537109,0.198242,1
Sun May 14 15:03:06 2017,2,-4,1,-3,-4,-4,0,-1,-10.9375,71.6875,65.0625,-0.82959,0.537109,0.198242,1
Sun May 14 15:03:06 2017,2,-4,1,-3,-4,-4,0,-1,-10.9375,71.6875,65.0625,-0.82959,0.537109,0.198242,1
Sun May 14 15:03:06 2017,6,3,-1,0,-4,-6,-4,-6,-22.1875,64.5,65.4375,-0.799805,0.532227,0.201172,1
Sun May 14 15:03:06 2017,6,3,-1,0,-4,-6,-4,-6,-22.1875,64.5,65.4375,-0.799805,0.532227,0.201172,1
Sun May 14 15:03:06 2017,-5,1,4,-5,-1,-1,0,1,-22.1875,64.5,65.4375,-0.799805,0.532227,0.201172,1
Sun May 14 15:03:06 2017,-5,1,4,-5,-1,-1,0,1,-22.1875,64.5,65.4375,-0.799805,0.532227,0.201172,1
Sun May 14 15:03:06 2017,4,17,12,10,4,4,0,0,-14.625,61.125,59.9375,-0.75293,0.488281,0.202148,1
Sun May 14 15:03:06 2017,4,17,12,10,4,4,0,0,-14.625,61.125,59.9375,-0.75293,0.488281,0.202148,1
Sun May 14 15:03:06 2017,9,-10,-2,-2,-9,-6,0,3,-10.125,56,54.4375,-0.760742,0.569336,0.181641,1
Sun May 14 15:03:06 2017,9,-10,-2,-2,-9,-6,0,3,-10.125,56,54.4375,-0.760742,0.569336,0.181641,1
Sun May 14 15:03:06 2017,9,-10,-2,-2,-9,-6,0,3,-10.125,56,54.4375,-0.760742,0.569336,0.181641,1
Sun May 14 15:03:06 2017,9,-10,-2,-2,-9,-6,0,3,-10.125,56,54.4375,-0.760742,0.569336,0.181641,1
Sun May 14 15:03:06 2017,4,9,-3,0,-1,-2,0,0,-10.125,56,54.4375,-0.760742,0.569336,0.181641,1
Sun May 14 15:03:06 2017,-14,-8,-6,-5,-4,-1,-2,-4,-9.25,52,50.1875,-0.763184,0.651367,0.175293,1
Sun May 14 15:03:06 2017,-14,-8,-6,-5,-4,-1,-2,-4,-9.25,52,50.1875,-0.763184,0.651367,0.175293,1
Sun May 14 15:03:06 2017,-5,-23,3,2,4,4,-1,-1,-9.25,52,50.1875,-0.763184,0.651367,0.175293,1
Sun May 14 15:03:06 2017,-8,-15,-9,-3,1,1,-2,-2,-20.5625,47.75,47.8125,-0.740234,0.620117,0.162109,1
Sun May 14 15:03:06 2017,-8,-15,-9,-3,1,1,-2,-2,-20.5625,47.75,47.8125,-0.740234,0.620117,0.162109,1
Sun May 14 15:03:06 2017,-8,-15,-9,-3,1,1,-2,-2,-20.5625,47.75,47.8125,-0.740234,0.620117,0.162109,1
Sun May 14 15:03:06 2017,8,-1,4,4,3,5,1,-2,-31.625,40.0625,46.75,-0.733887,0.645996,0.150879,1
Sun May 14 15:03:06 2017,8,-1,4,4,3,5,1,-2,-31.625,40.0625,46.75,-0.733887,0.645996,0.150879,1
Sun May 14 15:03:06 2017,8,-1,4,4,3,5,1,-2,-31.625,40.0625,46.75,-0.733887,0.645996,0.150879,1
Sun May 14 15:03:06 2017,8,-1,4,4,3,5,1,-2,-31.625,40.0625,46.75,-0.733887,0.645996,0.150879,1
Sun May 14 15:03:06 2017,-14,-25,-12,-5,1,0,1,1,-29.0625,35.4375,47.625,-0.706055,0.646484,0.158203,1
Sun May 14 15:03:06 2017,-14,-25,-12,-5,1,0,1,1,-29.0625,35.4375,47.625,-0.706055,0.646484,0.158203,1
Sun May 14 15:03:06 2017,1,22,1,2,4,4,0,-2,-29.0625,35.4375,47.625,-0.706055,0.646484,0.158203,1
Sun May 14 15:03:06 2017,1,22,1,2,4,4,0,-2,-29.0625,35.4375,47.625,-0.706055,0.646484,0.158203,1
Sun May 14 15:03:06 2017,0,8,1,3,-2,0,0,-1,-20.75,31.5,48.125,-0.683594,0.664062,0.134277,1
Sun May 14 15:03:06 2017,0,8,1,3,-2,0,0,-1,-20.75,31.5,48.125,-0.683594,0.664062,0.134277,1
Sun May 14 15:03:06 2017,-3,6,3,-3,-1,0,3,3,-20.75,31.5,48.125,-0.683594,0.664062,0.134277,1
Sun May 14 15:03:06 2017,1,6,-4,3,0,-3,-1,0,-17.4375,27,46.3125,-0.666016,0.713379,0.138672,1
Sun May 14 15:03:07 2017,1,6,-4,3,0,-3,-1,0,-17.4375,27,46.3125,-0.666016,0.713379,0.138672,1
Sun May 14 15:03:07 2017,1,6,-4,3,0,-3,-1,0,-17.4375,27,46.3125,-0.666016,0.713379,0.138672,1
Sun May 14 15:03:07 2017,-6,-2,8,0,-10,-7,-6,-5,-19.4375,22.4375,47.375,-0.663574,0.725098,0.141602,1
Sun May 14 15:03:07 2017,-6,0,8,2,-1,1,-3,-8,-19.4375,22.4375,47.375,-0.663574,0.725098,0.141602,1
Sun May 14 15:03:07 2017,-6,0,8,2,-1,1,-3,-8,-19.4375,22.4375,47.375,-0.663574,0.725098,0.141602,1
Sun May 14 15:03:07 2017,-6,7,-12,-11,-3,-3,-2,-6,-19.4375,22.4375,47.375,-0.663574,0.725098,0.141602,1
Sun May 14 15:03:07 2017,-2,-6,-4,-3,-2,-4,-1,-1,-23.375,18.0625,49.75,-0.645508,0.736816,0.146973,1
Sun May 14 15:03:07 2017,-2,-6,-4,-3,-2,-4,-1,-1,-23.375,18.0625,49.75,-0.645508,0.736816,0.146973,1
Sun May 14 15:03:07 2017,-2,-6,-4,-3,-2,-4,-1,-1,-23.375,18.0625,49.75,-0.645508,0.736816,0.146973,1
Sun May 14 15:03:07 2017,-3,2,0,-4,-3,-3,-1,2,-24.9375,14.6875,48.1875,-0.618652,0.741699,0.152344,1
Sun May 14 15:03:07 2017,-3,2,0,-4,-3,-3,-1,2,-24.9375,14.6875,48.1875,-0.618652,0.741699,0.152344,1
Sun May 14 15:03:07 2017,-3,2,0,-4,-3,-3,-1,2,-24.9375,14.6875,48.1875,-0.618652,0.741699,0.152344,1
Sun May 14 15:03:07 2017,-3,2,0,-4,-3,-3,-1,2,-24.9375,14.6875,48.1875,-0.618652,0.741699,0.152344,1
Sun May 14 15:03:07 2017,-3,12,6,-2,-2,-5,-2,-1,-12.4375,13.3125,44.8125,-0.607422,0.721191,0.160645,1
Sun May 14 15:03:07 2017,-3,12,6,-2,-2,-5,-2,-1,-12.4375,13.3125,44.8125,-0.607422,0.721191,0.160645,1
Sun May 14 15:03:07 2017,-3,12,6,-2,-2,-5,-2,-1,-12.4375,13.3125,44.8125,-0.607422,0.721191,0.160645,1
Sun May 14 15:03:07 2017,1,-1,-1,0,4,5,2,0,-12.4375,13.3125,44.8125,-0.607422,0.721191,0.160645,1
Sun May 14 15:03:07 2017,-8,-3,-2,-1,4,4,3,2,-7.0625,10.1875,42.5,-0.599121,0.73291,0.163086,1
Sun May 14 15:03:07 2017,-8,-3,-2,-1,4,4,3,2,-7.0625,10.1875,42.5,-0.599121,0.73291,0.163086,1
Sun May 14 15:03:07 2017,-8,-3,-2,-1,4,4,3,2,-7.0625,10.1875,42.5,-0.599121,0.73291,0.163086,1
Sun May 14 15:03:07 2017,-1,1,1,-4,-8,-3,-1,-2,-7.6875,6.25,41.0625,-0.614258,0.779297,0.169922,1
Sun May 14 15:03:07 2017,-1,1,1,-4,-8,-3,-1,-2,-7.6875,6.25,41.0625,-0.614258,0.779297,0.169922,1
Sun May 14 15:03:07 2017,-1,1,1,-4,-8,-3,-1,-2,-7.6875,6.25,41.0625,-0.614258,0.779297,0.169922,1
Sun May 14 15:03:07 2017,-1,1,1,-4,-8,-3,-1,-2,-7.6875,6.25,41.0625,-0.614258,0.779297,0.169922,1
Sun May 14 15:03:07 2017,27,3,-12,-7,-4,-4,-1,3,-12.5,2.5,41,-0.61084,0.769043,0.160645,1
Sun May 14 15:03:07 2017,27,3,-12,-7,-4,-4,-1,3,-12.5,2.5,41,-0.61084,0.769043,0.160645,1
Sun May 14 15:03:07 2017,8,-34,-15,-5,-2,-1,0,5,-12.5,2.5,41,-0.61084,0.769043,0.160645,1
Sun May 14 15:03:07 2017,8,-34,-15,-5,-2,-1,0,5,-11.9375,-1.125,39.75,-0.60498,0.758789,0.165039,1
Sun May 14 15:03:07 2017,-2,18,5,2,1,2,2,2,-11.9375,-1.125,39.75,-0.60498,0.758789,0.165039,1
Sun May 14 15:03:07 2017,-2,18,5,2,1,2,2,2,-11.9375,-1.125,39.75,-0.60498,0.758789,0.165039,1
Sun May 14 15:03:07 2017,14,-2,4,-2,-2,1,-1,6,-7.9375,-3,37.625,-0.603027,0.733887,0.176758,1
Sun May 14 15:03:07 2017,9,-3,-1,1,1,0,0,0,-7.9375,-3,37.625,-0.603027,0.733887,0.176758,1
Sun May 14 15:03:07 2017,9,-3,-1,1,1,0,0,0,-7.9375,-3,37.625,-0.603027,0.733887,0.176758,1
Sun May 14 15:03:07 2017,9,-3,-1,1,1,0,0,0,-7.9375,-3,37.625,-0.603027,0.733887,0.176758,1
Sun May 14 15:03:07 2017,-10,1,-3,-3,-3,-6,-2,-1,-7.9375,-3,37.625,-0.603027,0.733887,0.176758,1
Sun May 14 15:03:07 2017,2,-5,12,1,-6,-2,-3,0,-4.75,-4.125,36.1875,-0.57959,0.754395,0.16748,1
Sun May 14 15:03:07 2017,2,-5,12,1,-6,-2,-3,0,-4.75,-4.125,36.1875,-0.57959,0.754395,0.16748,1
Sun May 14 15:03:07 2017,-3,-5,-5,3,-4,2,0,-2,-4.75,-4.125,36.1875,-0.57959,0.754395,0.16748,1
Sun May 14 15:03:07 2017,-3,-5,-5,3,-4,2,0,-2,-5.4375,-5.3125,34.6875,-0.586426,0.780762,0.175781,1
Sun May 14 15:03:07 2017,0,-2,-2,0,0,-2,-2,-1,-5.4375,-5.3125,34.6875,-0.586426,0.780762,0.175781,1
Sun May 14 15:03:07 2017,0,-2,-2,0,0,-2,-2,-1,-5.4375,-5.3125,34.6875,-0.586426,0.780762,0.175781,1
Sun May 14 15:03:07 2017,1,2,-1,1,1,3,2,1,-4.3125,-4.3125,32.9375,-0.577148,0.782227,0.164062,1
Sun May 14 15:03:07 2017,-11,7,-4,-4,0,1,-4,-5,-4.3125,-4.3125,32.9375,-0.577148,0.782227,0.164062,1
Sun May 14 15:03:07 2017,-11,7,-4,-4,0,1,-4,-5,-4.3125,-4.3125,32.9375,-0.577148,0.782227,0.164062,1
Sun May 14 15:03:07 2017,-11,7,-4,-4,0,1,-4,-5,-4.3125,-4.3125,32.9375,-0.577148,0.782227,0.164062,1
Sun May 14 15:03:07 2017,-3,-4,-1,4,5,-1,-1,2,-6.1875,-5.4375,29.6875,-0.557617,0.792969,0.17334,1
Sun May 14 15:03:07 2017,-3,-4,-1,4,5,-1,-1,2,-6.1875,-5.4375,29.6875,-0.557617,0.792969,0.17334,1
Sun May 14 15:03:07 2017,-3,-4,-1,4,5,-1,-1,2,-6.1875,-5.4375,29.6875,-0.557617,0.792969,0.17334,1
Sun May 14 15:03:07 2017,10,7,5,1,-2,2,-1,0,-6.1875,-5.4375,29.6875,-0.557617,0.792969,0.17334,1
Sun May 14 15:03:07 2017,-1,-5,-10,-6,-9,-3,-1,-5,-4.9375,-2.6875,29.25,-0.560059,0.788086,0.183105,1
Sun May 14 15:03:07 2017,-1,-5,-10,-6,-9,-3,-1,-5,-4.9375,-2.6875,29.25,-0.560059,0.788086,0.183105,1
Sun May 14 15:03:07 2017,-1,-5,-10,-6,-9,-3,-1,-5,-4.9375,-2.6875,29.25,-0.560059,0.788086,0.183105,1
Sun May 14 15:03:07 2017,3,-13,-2,0,-4,-1,1,2,-4.5,-1.25,30.5,-0.556641,0.766602,0.19873,1
Sun May 14 15:03:07 2017,3,-13,-2,0,-4,-1,1,2,-4.5,-1.25,30.5,-0.556641,0.766602,0.19873,1
Sun May 14 15:03:07 2017,3,-13,-2,0,-4,-1,1,2,-4.5,-1.25,30.5,-0.556641,0.766602,0.19873,1
Sun May 14 15:03:07 2017,3,-13,-2,0,-4,-1,1,2,-4.5,-1.25,30.5,-0.556641,0.766602,0.19873,1
Sun May 14 15:03:07 2017,-5,-5,1,-3,-10,-6,-1,-2,-5.625,-0.8125,29,-0.556152,0.857422,0.157227,1
Sun May 14 15:03:07 2017,-5,-5,1,-3,-10,-6,-1,-2,-5.625,-0.8125,29,-0.556152,0.857422,0.157227,1
Sun May 14 15:03:07 2017,-10,-12,-10,-6,-5,1,-1,-3,-5.625,-0.8125,29,-0.556152,0.857422,0.157227,1
Sun May 14 15:03:07 2017,-10,-12,-10,-6,-5,1,-1,-3,-5.625,-0.8125,29,-0.556152,0.857422,0.157227,1
Sun May 14 15:03:07 2017,5,3,-1,-2,7,4,3,1,-9.0625,-2.3125,18.3125,-0.527832,0.852051,0.187988,1
Sun May 14 15:03:07 2017,5,3,-1,-2,7,4,3,1,-9.0625,-2.3125,18.3125,-0.527832,0.852051,0.187988,1
Sun May 14 15:03:07 2017,5,3,-1,-2,7,4,3,1,-9.0625,-2.3125,18.3125,-0.527832,0.852051,0.187988,1
Sun May 14 15:03:07 2017,-5,-7,1,0,2,1,0,0,-0.5625,-3.3125,13.75,-0.536621,0.766113,0.186523,1
Sun May 14 15:03:07 2017,-1,-1,-2,-1,6,2,0,-5,-0.5625,-3.3125,13.75,-0.536621,0.766113,0.186523,1
Sun May 14 15:03:07 2017,-1,-1,-2,-1,6,2,0,-5,-0.5625,-3.3125,13.75,-0.536621,0.766113,0.186523,1
Sun May 14 15:03:07 2017,-5,0,-4,-4,-3,-7,-5,-5,-0.5625,-3.3125,13.75,-0.536621,0.766113,0.186523,1
Sun May 14 15:03:07 2017,4,12,8,3,2,-1,-2,-1,2.375,-3.375,16,-0.51709,0.785156,0.184082,1
Sun May 14 15:03:07 2017,4,12,8,3,2,-1,-2,-1,2.375,-3.375,16,-0.51709,0.785156,0.184082,1
Sun May 14 15:03:07 2017,-15,-9,-10,-1,-3,-8,-3,-4,2.375,-3.375,16,-0.51709,0.785156,0.184082,1
Sun May 14 15:03:07 2017,-1,-3,-5,-7,-8,-6,-5,-2,-5.1875,-5.375,16.5,-0.539551,0.793945,0.188477,1
Sun May 14 15:03:07 2017,-1,-3,-5,-7,-8,-6,-5,-2,-5.1875,-5.375,16.5,-0.539551,0.793945,0.188477,1
Sun May 14 15:03:07 2017,-1,-3,-5,-7,-8,-6,-5,-2,-5.1875,-5.375,16.5,-0.539551,0.793945,0.188477,1
Sun May 14 15:03:07 2017,-1,-3,-5,-7,-8,-6,-5,-2,-5.1875,-5.375,16.5,-0.539551,0.793945,0.188477,1
Sun May 14 15:03:07 2017,-1,-3,-5,-7,-8,-6,-5,-2,-5.1875,-5.375,16.5,-0.539551,0.793945,0.188477,1
Sun May 14 15:03:07 2017,-1,-3,-5,-7,-8,-6,-5,-2,-5.1875,-5.375,16.5,-0.539551,0.793945,0.188477,1
Sun May 14 15:03:07 2017,-2,0,-4,-6,-9,-10,-5,-2,-9.1875,-6.1875,21.0625,-0.516602,0.769043,0.183594,1
Sun May 14 15:03:07 2017,2,-1,-6,-7,-18,-9,-13,-4,-11.4375,-8.6875,21.0625,-0.499512,0.768066,0.189453,1
Sun May 14 15:03:07 2017,2,-1,-6,-7,-18,-9,-13,-4,-11.4375,-8.6875,21.0625,-0.499512,0.768066,0.189453,1
Sun May 14 15:03:07 2017,2,-1,-6,-7,-18,-9,-13,-4,-11.4375,-8.6875,21.0625,-0.499512,0.768066,0.189453,1
Sun May 14 15:03:07 2017,-2,-16,6,2,11,12,3,1,-11.4375,-8.6875,21.0625,-0.499512,0.768066,0.189453,1
Sun May 14 15:03:07 2017,-1,-9,-4,-2,12,2,2,-1,-7.875,-9.75,21.5625,-0.493164,0.785156,0.198242,1
Sun May 14 15:03:07 2017,-1,-9,-4,-2,12,2,2,-1,-7.875,-9.75,21.5625,-0.493164,0.785156,0.198242,1
Sun May 14 15:03:07 2017,-1,-9,-4,-2,12,2,2,-1,-7.875,-9.75,21.5625,-0.493164,0.785156,0.198242,1
Sun May 14 15:03:07 2017,0,-13,3,3,-3,2,-1,2,-12.5,-10.625,22.9375,-0.48291,0.76123,0.222168,1
Sun May 14 15:03:07 2017,-8,27,0,-1,-2,1,0,-3,-12.5,-10.625,22.9375,-0.48291,0.76123,0.222168,1
Sun May 14 15:03:07 2017,-8,27,0,-1,-2,1,0,-3,-12.5,-10.625,22.9375,-0.48291,0.76123,0.222168,1
Sun May 14 15:03:07 2017,-8,27,0,-1,-2,1,0,-3,-12.5,-10.625,22.9375,-0.48291,0.76123,0.222168,1
Sun May 14 15:03:07 2017,26,58,-23,4,10,6,5,4,-20.625,-12.625,22.625,-0.473633,0.834473,0.166504,1
Sun May 14 15:03:07 2017,26,58,-23,4,10,6,5,4,-20.625,-12.625,22.625,-0.473633,0.834473,0.166504,1
Sun May 14 15:03:07 2017,1,63,-9,0,9,3,0,2,-20.625,-12.625,22.625,-0.473633,0.834473,0.166504,1
Sun May 14 15:03:07 2017,1,63,-9,0,9,3,0,2,-20.625,-12.625,22.625,-0.473633,0.834473,0.166504,1
Sun May 14 15:03:07 2017,1,-20,21,-2,1,2,3,10,-25,-11.375,18.75,-0.490723,0.805664,0.203613,1
Sun May 14 15:03:07 2017,1,-20,21,-2,1,2,3,10,-25,-11.375,18.75,-0.490723,0.805664,0.203613,1
Sun May 14 15:03:07 2017,-21,-37,-3,-12,-11,-6,-3,0,-3.5,-8.8125,18.1875,-0.422852,0.730469,0.263672,1
Sun May 14 15:03:07 2017,-21,-37,-3,-12,-11,-6,-3,0,-3.5,-8.8125,18.1875,-0.422852,0.730469,0.263672,1
Sun May 14 15:03:07 2017,11,-17,0,7,6,6,3,1,-3.5,-8.8125,18.1875,-0.422852,0.730469,0.263672,1
Sun May 14 15:03:07 2017,11,-17,0,7,6,6,3,1,-3.5,-8.8125,18.1875,-0.422852,0.730469,0.263672,1
Sun May 14 15:03:07 2017,11,-17,0,7,6,6,3,1,-3.5,-8.8125,18.1875,-0.422852,0.730469,0.263672,1
Sun May 14 15:03:07 2017,-33,-38,-3,-3,-2,-1,-2,-8,21.3125,1.3125,10.5625,-0.356445,0.831543,0.354004,1
Sun May 14 15:03:07 2017,-33,-38,-3,-3,-2,-1,-2,-8,21.3125,1.3125,10.5625,-0.356445,0.831543,0.354004,1
Sun May 14 15:03:07 2017,-1,6,-9,-4,-1,-4,-5,-8,21.3125,1.3125,10.5625,-0.356445,0.831543,0.354004,1
Sun May 14 15:03:07 2017,-1,6,-9,-4,-1,-4,-5,-8,21.3125,1.3125,10.5625,-0.356445,0.831543,0.354004,1
Sun May 14 15:03:07 2017,-7,1,13,1,-2,-2,-2,-3,9.25,2.75,-3.75,-0.498047,0.92627,0.293945,1
Sun May 14 15:03:07 2017,-7,1,13,1,-2,-2,-2,-3,9.25,2.75,-3.75,-0.498047,0.92627,0.293945,1
Sun May 14 15:03:07 2017,16,-4,5,0,-4,1,3,5,-11.1875,3.875,-7.25,-0.505859,0.929688,0.255371,1
Sun May 14 15:03:07 2017,-16,-18,27,4,-6,-5,-6,-13,-11.1875,3.875,-7.25,-0.505859,0.929688,0.255371,1
Sun May 14 15:03:07 2017,-16,-18,27,4,-6,-5,-6,-13,-11.1875,3.875,-7.25,-0.505859,0.929688,0.255371,1
Sun May 14 15:03:07 2017,-16,-18,27,4,-6,-5,-6,-13,-11.1875,3.875,-7.25,-0.505859,0.929688,0.255371,1
Sun May 14 15:03:07 2017,-6,14,-10,4,7,1,0,1,-20,7.5,-13.6875,-0.462402,0.852539,0.244629,1
Sun May 14 15:03:07 2017,-6,14,-10,4,7,1,0,1,-20,7.5,-13.6875,-0.462402,0.852539,0.244629,1
Sun May 14 15:03:07 2017,-6,14,-10,4,7,1,0,1,-20,7.5,-13.6875,-0.462402,0.852539,0.244629,1
Sun May 14 15:03:07 2017,-6,14,-10,4,7,1,0,1,-20,7.5,-13.6875,-0.462402,0.852539,0.244629,1
Sun May 14 15:03:07 2017,10,6,-2,-4,-3,-5,-4,-14,-13,8.625,-19.6875,-0.509277,0.819336,0.242188,1
